id,title,description,date_end,city,text_for_rag
84858091,Dimanches Musicaux – ​Récital d’orgue par Olivier Perin,"Informations

https://lamadeleineparis.fr/event/dimanches-musicaux-recital-dorgue-par-olivier-perin/",2025-07-13T17:00:00+02:00,Paris,"Titre: Dimanches Musicaux – ​Récital d’orgue par Olivier Perin. Description: Informations

https://lamadeleineparis.fr/event/dimanches-musicaux-recital-dorgue-par-olivier-perin/. Ville: Paris"
49619364,Requiem de Mozart et Boléro de Ravel,"Orchestre Hélios

Informations

https://lamadeleineparis.fr/event/requiem-de-mozart-et-bolero-de-ravel-3/",2025-07-12T21:45:00+02:00,Paris,"Titre: Requiem de Mozart et Boléro de Ravel. Description: Orchestre Hélios

Informations

https://lamadeleineparis.fr/event/requiem-de-mozart-et-bolero-de-ravel-3/. Ville: Paris"
20855952,Les Quatre Saisons de Vivaldi (intégrale),"Orchestre Les Violons de France

Informations

https://lamadeleineparis.fr/event/les-quatre-saisons-de-vivaldi-integrale-11/",2025-07-11T21:00:00+02:00,Paris,"Titre: Les Quatre Saisons de Vivaldi (intégrale). Description: Orchestre Les Violons de France

Informations

https://lamadeleineparis.fr/event/les-quatre-saisons-de-vivaldi-integrale-11/. Ville: Paris"
60714873,Concert de Chorale –  Iowa Ambassador of Music,"Informations

https://lamadeleineparis.fr/event/concert-de-chorale-iowa/",2025-07-11T17:00:00+02:00,Paris,"Titre: Concert de Chorale –  Iowa Ambassador of Music. Description: Informations

https://lamadeleineparis.fr/event/concert-de-chorale-iowa/. Ville: Paris"
18716368,Concert de la Chorale de Lady Margaret Hall,"Concert “Fauré Requiem”, avec morceaux de Byrd, Parry, Wesley & Forbes L’Estrange.

Tarif 20€ (tarif réduit 15€).

Lien pour les billets d’entrée en cliquant ci-dessous : [http://lmhchoirparis.eventbrite.dk](http://lmhchoirparis.eventbrite.dk)",2025-07-10T21:30:00+02:00,Paris,"Titre: Concert de la Chorale de Lady Margaret Hall. Description: Concert “Fauré Requiem”, avec morceaux de Byrd, Parry, Wesley & Forbes L’Estrange.

Tarif 20€ (tarif réduit 15€).

Lien pour les billets d’entrée en cliquant ci-dessous : [http://lmhchoirparis.eventbrite.dk](http://lmhchoirparis.eventbrite.dk). Ville: Paris"
6665713,Paris String Orchestra,"Paris String Orchestra

Informations

https://lamadeleineparis.fr/event/paris-string-orchestra-10/",2025-07-10T21:00:00+02:00,Paris,"Titre: Paris String Orchestra. Description: Paris String Orchestra

Informations

https://lamadeleineparis.fr/event/paris-string-orchestra-10/. Ville: Paris"
81008531,Notting Hill & Ealing High School Chamber Choir,"Informations

https://lamadeleineparis.fr/event/choeur-anglais-one-stage-concerts/",2025-07-10T17:00:00+02:00,Paris,"Titre: Notting Hill & Ealing High School Chamber Choir. Description: Informations

https://lamadeleineparis.fr/event/choeur-anglais-one-stage-concerts/. Ville: Paris"
21212281,Virginia Ambassadors of Music Choir,"Informations

https://lamadeleineparis.fr/event/virginia-ambassadors-of-music-choir/",2025-07-09T17:00:00+02:00,Paris,"Titre: Virginia Ambassadors of Music Choir. Description: Informations

https://lamadeleineparis.fr/event/virginia-ambassadors-of-music-choir/. Ville: Paris"
48681501,Récital d’orgue : David Cassan,"Basé sur la corrélation entre les lettres BACH et leur correspondance musicale (Si♭-La-Do-Si♮), la Fantaisie et fugue sur B.A.C.H. de Franz Liszt est une pièce emblématique du romantisme allemand. La version syncrétique de Jean Guillou est un magnifique compromis entre les deux versions de piano et d’orgue réalisées par le compositeur.
Extraite des 6 pièces publiées en 1868, la Prière de César Franck impressionne quant à elle par son lyrisme, sa profondeur et sa richesse harmonique. Prenant comme point de départ un thème contemplatif, elle se développe en s’amplifiant avec une force sans cesse renouvelée. C’est une musique à la fois intime, grandiose et d’une poésie saisissante.
On retrouve la même magnificence dans le Prélude, Adagio et Choral varié sur le Veni Creator de Maurice Duruflé. Conjuguant avec génie la modalité grégorienne et un langage luxuriant hérité de Debussy et Ravel, elle paraphrase la célèbre hymne de la Pentecôte et s’achève en apothéose avec une série de variations mettant en valeur tout l’éclat de l’instrument.

**Distribution**
David Cassan, grand orgue

**Programme**
Franz Liszt (1811-1886)
Prélude et fugue sur Bach, transcription de Jean Guillou

César Franck (1822-1890)
Prière

Maurice Duruflé (1902-1986)
Prélude, adagio et choral varié sur le thème du Veni Creator

David Cassan (\* 1989)
Improvisation",2025-07-08T22:00:00+02:00,Paris,"Titre: Récital d’orgue : David Cassan. Description: Basé sur la corrélation entre les lettres BACH et leur correspondance musicale (Si♭-La-Do-Si♮), la Fantaisie et fugue sur B.A.C.H. de Franz Liszt est une pièce emblématique du romantisme allemand. La version syncrétique de Jean Guillou est un magnifique compromis entre les deux versions de piano et d’orgue réalisées par le compositeur.
Extraite des 6 pièces publiées en 1868, la Prière de César Franck impressionne quant à elle par son lyrisme, sa profondeur et sa richesse harmonique. Prenant comme point de départ un thème contemplatif, elle se développe en s’amplifiant avec une force sans cesse renouvelée. C’est une musique à la fois intime, grandiose et d’une poésie saisissante.
On retrouve la même magnificence dans le Prélude, Adagio et Choral varié sur le Veni Creator de Maurice Duruflé. Conjuguant avec génie la modalité grégorienne et un langage luxuriant hérité de Debussy et Ravel, elle paraphrase la célèbre hymne de la Pentecôte et s’achève en apothéose avec une série de variations mettant en valeur tout l’éclat de l’instrument.

**Distribution**
David Cassan, grand orgue

**Programme**
Franz Liszt (1811-1886)
Prélude et fugue sur Bach, transcription de Jean Guillou

César Franck (1822-1890)
Prière

Maurice Duruflé (1902-1986)
Prélude, adagio et choral varié sur le thème du Veni Creator

David Cassan (\* 1989)
Improvisation. Ville: Paris"
40336396,Les Quatre Saisons de Vivaldi (intégrale),"Orchestre Les Violons de France

Informations

https://lamadeleineparis.fr/event/les-quatre-saisons-de-vivaldi-integrale-3/",2025-07-08T21:00:00+02:00,Paris,"Titre: Les Quatre Saisons de Vivaldi (intégrale). Description: Orchestre Les Violons de France

Informations

https://lamadeleineparis.fr/event/les-quatre-saisons-de-vivaldi-integrale-3/. Ville: Paris"
90757223,Merchant Taylors School Chamber Choir,"Informations

https://lamadeleineparis.fr/event/merchant-taylors-school-chamber-choir/",2025-07-08T17:00:00+02:00,Paris,"Titre: Merchant Taylors School Chamber Choir. Description: Informations

https://lamadeleineparis.fr/event/merchant-taylors-school-chamber-choir/. Ville: Paris"
64497691,"St. Agnes Cathedral Choir, New York","Informations

https://lamadeleineparis.fr/event/st-agnes-cathedral-choir-new-york-2/",2025-07-06T22:00:00+02:00,Paris,"Titre: St. Agnes Cathedral Choir, New York. Description: Informations

https://lamadeleineparis.fr/event/st-agnes-cathedral-choir-new-york-2/. Ville: Paris"
28972244,90 ans de notre paroisse Sainte-Hélène,"90 ans déjà que notre paroisse Sainte-Hélène, Paris 18e, a été créé. Joignez-vous à nous pour rendre grâce pour ces années de chemin fait ensemble. Dimanche 6 juillet 2025 à la Messe de 11h que présidera notre Archevêque, Mgr Laurent ULRICH.  
Après la messe, Apéro suivi d'un repas partargé tiré du sac avec Michel FOREVER pour une animation de Karaoké.",2025-07-06T17:00:00+02:00,Paris,"Titre: 90 ans de notre paroisse Sainte-Hélène. Description: 90 ans déjà que notre paroisse Sainte-Hélène, Paris 18e, a été créé. Joignez-vous à nous pour rendre grâce pour ces années de chemin fait ensemble. Dimanche 6 juillet 2025 à la Messe de 11h que présidera notre Archevêque, Mgr Laurent ULRICH.  
Après la messe, Apéro suivi d'un repas partargé tiré du sac avec Michel FOREVER pour une animation de Karaoké.. Ville: Paris"
84053463,Déjeuner partagé,"Le dimanche 6 juillet, après la messe de 11h00, venez partager votre déjeuner en toute convivialité et fraternité, seul, en famille ou avec un ami.  
Tout le monde est bienvenu !",2025-07-06T14:00:00+02:00,Paris,"Titre: Déjeuner partagé. Description: Le dimanche 6 juillet, après la messe de 11h00, venez partager votre déjeuner en toute convivialité et fraternité, seul, en famille ou avec un ami.  
Tout le monde est bienvenu !. Ville: Paris"
36589083,samedi 5 juillet 2025 de 20h à 22h: concert Association Studi'Orchestra,"\- L'age de glace de John Powell
\- Sinbad de Harry Gregson-Williams
\- Hunger Games de James Newton Howard
\- Mulan de Jerry Goldsmith
\- 1917 de Thomas Newman
\- Star Wars de John Williams
\- Stardust de Ilian Eshkeri",2025-07-05T22:00:00+02:00,Paris,"Titre: samedi 5 juillet 2025 de 20h à 22h: concert Association Studi'Orchestra. Description: \- L'age de glace de John Powell
\- Sinbad de Harry Gregson-Williams
\- Hunger Games de James Newton Howard
\- Mulan de Jerry Goldsmith
\- 1917 de Thomas Newman
\- Star Wars de John Williams
\- Stardust de Ilian Eshkeri. Ville: Paris"
15325086,Les 4 Saisons de Vivaldi et la Petite Musique de Nuit de Mozart,"Orchestre Hélios

Informations

https://lamadeleineparis.fr/event/les-4-saisons-de-vivaldi-petite-musique-de-nuit-de-mozart/",2025-07-05T21:45:00+02:00,Paris,"Titre: Les 4 Saisons de Vivaldi et la Petite Musique de Nuit de Mozart. Description: Orchestre Hélios

Informations

https://lamadeleineparis.fr/event/les-4-saisons-de-vivaldi-petite-musique-de-nuit-de-mozart/. Ville: Paris"
18817222,L'Heure d'Orgue de Saint-Gervais,"**Samedi 5 juillet,** Gaetan Jarry vous invite à un concert d'orgue de 16h00 à 17h30.  
Au programme: Couperin, d'Anglebert, Lebègue, Raison, Dandrieu  
\-> Programme complet [ici](https://paris.fraternites-jerusalem.org/2025/06/16/heure-dorgue-samedi-14-juin-a-16h00/)

### **L'Heure d'Orgue de Saint-Gervais**

C'est un concert sur l'orgue des Couperin, **un samedi par mois à 16h00**,  
Prochan concert:

*   20 septembre 2025 à 15h00 journée du Patrimoine

Entrée libre - Quête au cours du concert  
[La Tribune de Saint-Gervais - Facebook](https://www.facebook.com/La-Tribune-de-Saint-Gervais-105572721866913)",2024-09-21T17:00:00+02:00,Paris,"Titre: L'Heure d'Orgue de Saint-Gervais. Description: **Samedi 5 juillet,** Gaetan Jarry vous invite à un concert d'orgue de 16h00 à 17h30.  
Au programme: Couperin, d'Anglebert, Lebègue, Raison, Dandrieu  
\-> Programme complet [ici](https://paris.fraternites-jerusalem.org/2025/06/16/heure-dorgue-samedi-14-juin-a-16h00/)

### **L'Heure d'Orgue de Saint-Gervais**

C'est un concert sur l'orgue des Couperin, **un samedi par mois à 16h00**,  
Prochan concert:

*   20 septembre 2025 à 15h00 journée du Patrimoine

Entrée libre - Quête au cours du concert  
[La Tribune de Saint-Gervais - Facebook](https://www.facebook.com/La-Tribune-de-Saint-Gervais-105572721866913). Ville: Paris"
42646657,Kentucky Musician Abroad,"Informations

https://lamadeleineparis.fr/event/kentucky-musician-ambassadors/",2025-07-05T17:00:00+02:00,Paris,"Titre: Kentucky Musician Abroad. Description: Informations

https://lamadeleineparis.fr/event/kentucky-musician-ambassadors/. Ville: Paris"
19626162,Les Quatre Saisons de Vivaldi (intégrale),"Orchestre Les Violons de France

Informations

https://lamadeleineparis.fr/event/les-quatre-saisons-de-vivaldi-integrale/",2025-07-04T21:00:00+02:00,Paris,"Titre: Les Quatre Saisons de Vivaldi (intégrale). Description: Orchestre Les Violons de France

Informations

https://lamadeleineparis.fr/event/les-quatre-saisons-de-vivaldi-integrale/. Ville: Paris"
2183836,"St. Agnes Cathedral Choir, New York","Informations

https://lamadeleineparis.fr/event/st-agnes-cathedral-choir-new-york/",2025-07-04T17:00:00+02:00,Paris,"Titre: St. Agnes Cathedral Choir, New York. Description: Informations

https://lamadeleineparis.fr/event/st-agnes-cathedral-choir-new-york/. Ville: Paris"
50121728,"Pax, et in Terra Pax - Gregorutti, Górecki, Dvořák [CREATION MONDIALE]","À la fois compositeur, pédagogue et chef d’orchestre, Fabrice Gregorutti a trouvé l’une de ses meilleures sources d’inspiration dans les textes sacrés. Il a déjà signé une trentaine de partitions et dévoile ici son nouvel opus intitulé Pax, Et in Terra Pax donné en création mondiale. On retrouvera le même souffle religieux dans Totus tuus d’Henryk Górecki, composé en 1987 pour la troisième visite du pape Jean-Paul II en Pologne et dont le texte de Maria Boguslawska s’adresse directement à la Vierge Marie. En complément, et pas des moindres, on pourra entendre la Symphonie « Du Nouveau Monde »que Dvořák composa pendant son séjour aux États-Unis. Bien qu’empreinte de diverses influences présentes sur le sol d’Amérique du Nord comme la musique irlandaise, africaine ou amérindienne, l’œuvre reste ancrée dans la culture tchèque du compositeur. Co-organisé par Musique Sacrée à Notre-Dame de Paris et le festival ArtenetrA, ce concert sur le thème de la paix réunira l’Orchestre National d’Ukraine et la Maîtrise Notre-Dame de Paris, soit plus de 150 personnes. Un effectif exceptionnel à la mesure d’un programme aussi ambitieux qu’exaltant.

**Distribution**
Anaëlle Gregorutti, mezzo-soprano
Orchestre symphonique national d’Ukraine
Maîtrise Notre-Dame de Paris
Emilie Fleury, cheffe de chœur
Henri Chalet et Volodymyr Sirenko, direction

**Programme**
Henryk Górecki (1933-2010)
Totus tuus

Fabrice Gregorutti (\*1960)
Pax, Et in Terra Pax \[Création mondiale\]

Antonín Dvořák (1841-1904)
Symphonie n° 9 « Du Nouveau Monde »",2025-07-03T22:00:00+02:00,Paris,"Titre: Pax, et in Terra Pax - Gregorutti, Górecki, Dvořák [CREATION MONDIALE]. Description: À la fois compositeur, pédagogue et chef d’orchestre, Fabrice Gregorutti a trouvé l’une de ses meilleures sources d’inspiration dans les textes sacrés. Il a déjà signé une trentaine de partitions et dévoile ici son nouvel opus intitulé Pax, Et in Terra Pax donné en création mondiale. On retrouvera le même souffle religieux dans Totus tuus d’Henryk Górecki, composé en 1987 pour la troisième visite du pape Jean-Paul II en Pologne et dont le texte de Maria Boguslawska s’adresse directement à la Vierge Marie. En complément, et pas des moindres, on pourra entendre la Symphonie « Du Nouveau Monde »que Dvořák composa pendant son séjour aux États-Unis. Bien qu’empreinte de diverses influences présentes sur le sol d’Amérique du Nord comme la musique irlandaise, africaine ou amérindienne, l’œuvre reste ancrée dans la culture tchèque du compositeur. Co-organisé par Musique Sacrée à Notre-Dame de Paris et le festival ArtenetrA, ce concert sur le thème de la paix réunira l’Orchestre National d’Ukraine et la Maîtrise Notre-Dame de Paris, soit plus de 150 personnes. Un effectif exceptionnel à la mesure d’un programme aussi ambitieux qu’exaltant.

**Distribution**
Anaëlle Gregorutti, mezzo-soprano
Orchestre symphonique national d’Ukraine
Maîtrise Notre-Dame de Paris
Emilie Fleury, cheffe de chœur
Henri Chalet et Volodymyr Sirenko, direction

**Programme**
Henryk Górecki (1933-2010)
Totus tuus

Fabrice Gregorutti (\*1960)
Pax, Et in Terra Pax \[Création mondiale\]

Antonín Dvořák (1841-1904)
Symphonie n° 9 « Du Nouveau Monde ». Ville: Paris"
66357843,Paris String Orchestra,"Paris String Orchestra

Informations

https://lamadeleineparis.fr/event/paris-string-orchestra-9/",2025-07-03T21:00:00+02:00,Paris,"Titre: Paris String Orchestra. Description: Paris String Orchestra

Informations

https://lamadeleineparis.fr/event/paris-string-orchestra-9/. Ville: Paris"
37491937,Concert de Chorale – Wisconsin Ambassador of Music,"Informations

https://lamadeleineparis.fr/event/concert-de-chorale-wisconsin/",2025-07-03T17:00:00+02:00,Paris,"Titre: Concert de Chorale – Wisconsin Ambassador of Music. Description: Informations

https://lamadeleineparis.fr/event/concert-de-chorale-wisconsin/. Ville: Paris"
66230283,Peabody Children’s Choir,"Culture France : Alain Doff

Informations

https://lamadeleineparis.fr/event/peabody-childrens-choir/",2025-07-02T17:00:00+02:00,Paris,"Titre: Peabody Children’s Choir. Description: Culture France : Alain Doff

Informations

https://lamadeleineparis.fr/event/peabody-childrens-choir/. Ville: Paris"
62516878,European Honor Choir,"Informations

https://lamadeleineparis.fr/event/european-honor-choir/",2025-07-02T11:00:00+02:00,Paris,"Titre: European Honor Choir. Description: Informations

https://lamadeleineparis.fr/event/european-honor-choir/. Ville: Paris"
30700272,Concert Lancing College UK,"Informations

https://lamadeleineparis.fr/event/lancing-college-uk-concert/",2025-07-01T17:00:00+02:00,Paris,"Titre: Concert Lancing College UK. Description: Informations

https://lamadeleineparis.fr/event/lancing-college-uk-concert/. Ville: Paris"
6203511,Concert de Fanfare et Flûte en Cuivre – North Carolina Ambassador of Music,"Informations

https://lamadeleineparis.fr/event/n-carolina-antonio-luigi-nurra/",2025-06-30T17:00:00+02:00,Paris,"Titre: Concert de Fanfare et Flûte en Cuivre – North Carolina Ambassador of Music. Description: Informations

https://lamadeleineparis.fr/event/n-carolina-antonio-luigi-nurra/. Ville: Paris"
18474836,The Marist School,"Informations

https://lamadeleineparis.fr/event/the-marist-school/",2025-06-30T11:45:00+02:00,Paris,"Titre: The Marist School. Description: Informations

https://lamadeleineparis.fr/event/the-marist-school/. Ville: Paris"
38089431,Dimanche 29 juin 2025 à 16h: concert UT5,Le Concerto pour violoncelle de Schumann (Soliste : Yvan Chiffoleau) ; LA TROISIÈME SYMPHONIE de BRAHMS,2025-06-29T18:00:00+02:00,Paris,Titre: Dimanche 29 juin 2025 à 16h: concert UT5. Description: Le Concerto pour violoncelle de Schumann (Soliste : Yvan Chiffoleau) ; LA TROISIÈME SYMPHONIE de BRAHMS. Ville: Paris
26484997,CONCERT GOSPEL,Chants africains par le CHŒUR ALUWASIO,2025-06-29T17:00:00+02:00,Paris,Titre: CONCERT GOSPEL. Description: Chants africains par le CHŒUR ALUWASIO. Ville: Paris
66655999,Concert,"Situé au cœur de Loughborough, dans les Midlands, au Royaume-Uni, le Charnwood College encourage l’excellence musicale et vise à transmettre l’amour de la musique à toutes les générations. Nos ensembles, composés d’élèves âgés de 11 à 18 ans, forment la chorale et l’orchestre de l’école, et intègrent également des solistes talentueux qui se sont produits dans des salles et festivals prestigieux, présentant un répertoire varié, allant des chefs-d’œuvre classiques aux succès contemporains.

Sous la direction de la directrice musicale, Mme Asha Bishop, et du musicien en résidence de Charnwood, M. John Gull, les élèves développent leurs compétences, leur esprit d’équipe et leur passion pour la musique. Cette tournée est une occasion unique de partager notre musique, de rencontrer de nouveaux publics et de célébrer le langage universel de la musique.

Les élèves de passage à Paris donne un concert **le dimanche 29 juin à 16h à Sainte Marguerite.**

Participation libre.",2025-06-29T17:00:00+02:00,Paris,"Titre: Concert. Description: Situé au cœur de Loughborough, dans les Midlands, au Royaume-Uni, le Charnwood College encourage l’excellence musicale et vise à transmettre l’amour de la musique à toutes les générations. Nos ensembles, composés d’élèves âgés de 11 à 18 ans, forment la chorale et l’orchestre de l’école, et intègrent également des solistes talentueux qui se sont produits dans des salles et festivals prestigieux, présentant un répertoire varié, allant des chefs-d’œuvre classiques aux succès contemporains.

Sous la direction de la directrice musicale, Mme Asha Bishop, et du musicien en résidence de Charnwood, M. John Gull, les élèves développent leurs compétences, leur esprit d’équipe et leur passion pour la musique. Cette tournée est une occasion unique de partager notre musique, de rencontrer de nouveaux publics et de célébrer le langage universel de la musique.

Les élèves de passage à Paris donne un concert **le dimanche 29 juin à 16h à Sainte Marguerite.**

Participation libre.. Ville: Paris"
28374879,Nuit de prière de l'association “Pour l'unité du monde par l'Église catholique”,"**Programme**  
Cette nuit de prière a lieu en l’honneur du Sacré-Cœur de Jésus. Nous fêterons les 350 ans des apparitions du Sacré-Cœur de Jésus à Sainte Marguerite-Marie Alacoque.  
La nuit de prière débutera par une procession avec des bannières de saints. Elle partira du parvis de la basilique de Notre-Dame-des-Victoires (Paris 2e, métro Bourse)

*   20h – Rendez-vous sur le parvis de Notre-Dame-des-Victoires – Prière, chants, bénédiction, envoi
*   20h30 – Départ de la procession
*   21h45 – Passage devant la cathédrale Notre-Dame-de-Paris
*   22h15 – Arrivée à l’église Saint-Sulpice
*   22h30 – Messe pour la solennité du Sacré-Cœur présidée par Mgr François Gonon, vicaire général
*   Nuit de prière, fin à 6h30

**Informations**

*   01 43 54 98 18
*   [mailto:[mouv@pourlunite.com](mailto:mouv@pourlunite.com)](mailto:[mouv@pourlunite.com](mailto:mouv@pourlunite.com))[mouv@pourlunite.com](mailto:mouv@pourlunite.com)",2025-06-28T23:59:00+02:00,Paris,"Titre: Nuit de prière de l'association “Pour l'unité du monde par l'Église catholique”. Description: **Programme**  
Cette nuit de prière a lieu en l’honneur du Sacré-Cœur de Jésus. Nous fêterons les 350 ans des apparitions du Sacré-Cœur de Jésus à Sainte Marguerite-Marie Alacoque.  
La nuit de prière débutera par une procession avec des bannières de saints. Elle partira du parvis de la basilique de Notre-Dame-des-Victoires (Paris 2e, métro Bourse)

*   20h – Rendez-vous sur le parvis de Notre-Dame-des-Victoires – Prière, chants, bénédiction, envoi
*   20h30 – Départ de la procession
*   21h45 – Passage devant la cathédrale Notre-Dame-de-Paris
*   22h15 – Arrivée à l’église Saint-Sulpice
*   22h30 – Messe pour la solennité du Sacré-Cœur présidée par Mgr François Gonon, vicaire général
*   Nuit de prière, fin à 6h30

**Informations**

*   01 43 54 98 18
*   [mailto:[mouv@pourlunite.com](mailto:mouv@pourlunite.com)](mailto:[mouv@pourlunite.com](mailto:mouv@pourlunite.com))[mouv@pourlunite.com](mailto:mouv@pourlunite.com). Ville: Paris"
10204526,Samedi 28 juin 2025 à 20h45: concert UT5,Le Concerto pour violoncelle de Schumann (Soliste : Yvan Chiffoleau) ; LA TROISIÈME SYMPHONIE de BRAHMS,2025-06-28T22:45:00+02:00,Paris,Titre: Samedi 28 juin 2025 à 20h45: concert UT5. Description: Le Concerto pour violoncelle de Schumann (Soliste : Yvan Chiffoleau) ; LA TROISIÈME SYMPHONIE de BRAHMS. Ville: Paris
40297981,Concert - Agapè,"Les œuvres interprétées par l’Ensemble Bergamasque cette saison célèbrent la victoire de l’amour sous toutes ses formes. Amour divin, salvateur, et charité suprême dans la splendide Messe à double chœur de Frank Martin, avec sa variante maternelle, virginale et nourricière chez Jean Mouton (Nesciens mater).  
Amour poétique, infiniment élevé et charnel dans le biblique et surprenant Cantique des cantiques de Daniel-Lesur, et amour pur d’inspiration antique dans le double motet de Nicolas Bacri (Amor vincit omnia) composé sur le fameux vers du poète Virgile… ‘Omnia vincit amor et nos cedamus amori’ : L’Amour triomphe de tout ; et nous-mêmes, cédons-lui !  
Direction : Pierre-Louis de Laporte",2025-06-28T21:30:00+02:00,Paris,"Titre: Concert - Agapè. Description: Les œuvres interprétées par l’Ensemble Bergamasque cette saison célèbrent la victoire de l’amour sous toutes ses formes. Amour divin, salvateur, et charité suprême dans la splendide Messe à double chœur de Frank Martin, avec sa variante maternelle, virginale et nourricière chez Jean Mouton (Nesciens mater).  
Amour poétique, infiniment élevé et charnel dans le biblique et surprenant Cantique des cantiques de Daniel-Lesur, et amour pur d’inspiration antique dans le double motet de Nicolas Bacri (Amor vincit omnia) composé sur le fameux vers du poète Virgile… ‘Omnia vincit amor et nos cedamus amori’ : L’Amour triomphe de tout ; et nous-mêmes, cédons-lui !  
Direction : Pierre-Louis de Laporte. Ville: Paris"
79026879,Les Quatre Saisons de Vivaldi (intégrale),"Orchestre Les Violons de France

Informations

https://lamadeleineparis.fr/event/les-quatre-saisons-de-vivaldi-integrale-10/",2025-06-28T21:00:00+02:00,Paris,"Titre: Les Quatre Saisons de Vivaldi (intégrale). Description: Orchestre Les Violons de France

Informations

https://lamadeleineparis.fr/event/les-quatre-saisons-de-vivaldi-integrale-10/. Ville: Paris"
42982863,Gospel Hélios,"Orchestre Hélios

Informations

https://lamadeleineparis.fr/event/gospel-helios-4/",2025-06-27T21:30:00+02:00,Paris,"Titre: Gospel Hélios. Description: Orchestre Hélios

Informations

https://lamadeleineparis.fr/event/gospel-helios-4/. Ville: Paris"
94351967,Gospel Hélios,"Orchestre Hélios

Informations

https://lamadeleineparis.fr/event/gospel-helios-4/",2025-06-27T21:30:00+02:00,Paris,"Titre: Gospel Hélios. Description: Orchestre Hélios

Informations

https://lamadeleineparis.fr/event/gospel-helios-4/. Ville: Paris"
88373260,"Congrès international « À l’écoute de Gaston Fessard s.j. : son actualité, sa pensée, ses dialogues »","En partenariat avec : le Collège des Bernardins et l'Université Ibéro-Américaine de Mexico City

Gaston Fessard (1897-1978, à droite sur cette photo de 1927, avec les jeunes Henri de Lubac et Robert Hamel) comprenait sa démarche comme « une étroite galerie qui fraye à travers l’existence historique le chemin de la théologie à la philosophie ». De l’examen de conscience de Pax Nostra (1936) aux inédits de Hegel, le Christianisme et l’Histoire (1990) en passant par La dialectique des Exercices spirituels de saint Ignace de Loyola (1956-1984), il a ainsi éclairé son époque en témoin engagé d’une foi incarnée dans l’histoire. Il reste d’une pertinence remarquable pour éclairer les crises contemporaines.

L’œuvre de Fessard manifeste la manière dont le discernement spirituel peut aider à naviguer entre les extrêmes idéologiques. Son appel à intégrer foi et raison dans le débat public offre une voie précieuse pour construire une paix authentique et durable.

Ce colloque international explorera l’actualité de la pensée fessardienne en interrogeant son apport au discernement sur les questions politiques et sociales contemporaines, au regard de ses fameuses dialectiques fondamentales de la société : la dialectique du maître et de l’esclave, issue de son analyse de Hegel ; celle de l’homme et de la femme, s’originant dans ses lectures de Marx ; la dialectique du juif et du païen, qui constitue le principe de résolution des conflits du monde.

Trois grands axes structureront ces journées d’échange :

1) une histoire chrétienne au service de la communauté humaine ;

2) pensée et dialogues : la liberté dans l’histoire ;

3) Fessard pour comprendre les murs de nos divisions.

À travers les interventions de chercheurs issus de divers horizons académiques, ce colloque vise à réexaminer la pensée de Fessard comme un outil de discernement pour notre époque. Plus qu’une simple relecture historique, ces échanges offriront des clés pour comprendre comment une philosophie ancrée dans la foi peut encore éclairer les grands enjeux de notre temps.

Possibilité de participer au colloque entier ou à une journée.

Avec : Dominique COATANEA, Louis LOURME, Alban MASSIE",2025-06-27T18:00:00+02:00,Paris,"Titre: Congrès international « À l’écoute de Gaston Fessard s.j. : son actualité, sa pensée, ses dialogues ». Description: En partenariat avec : le Collège des Bernardins et l'Université Ibéro-Américaine de Mexico City

Gaston Fessard (1897-1978, à droite sur cette photo de 1927, avec les jeunes Henri de Lubac et Robert Hamel) comprenait sa démarche comme « une étroite galerie qui fraye à travers l’existence historique le chemin de la théologie à la philosophie ». De l’examen de conscience de Pax Nostra (1936) aux inédits de Hegel, le Christianisme et l’Histoire (1990) en passant par La dialectique des Exercices spirituels de saint Ignace de Loyola (1956-1984), il a ainsi éclairé son époque en témoin engagé d’une foi incarnée dans l’histoire. Il reste d’une pertinence remarquable pour éclairer les crises contemporaines.

L’œuvre de Fessard manifeste la manière dont le discernement spirituel peut aider à naviguer entre les extrêmes idéologiques. Son appel à intégrer foi et raison dans le débat public offre une voie précieuse pour construire une paix authentique et durable.

Ce colloque international explorera l’actualité de la pensée fessardienne en interrogeant son apport au discernement sur les questions politiques et sociales contemporaines, au regard de ses fameuses dialectiques fondamentales de la société : la dialectique du maître et de l’esclave, issue de son analyse de Hegel ; celle de l’homme et de la femme, s’originant dans ses lectures de Marx ; la dialectique du juif et du païen, qui constitue le principe de résolution des conflits du monde.

Trois grands axes structureront ces journées d’échange :

1) une histoire chrétienne au service de la communauté humaine ;

2) pensée et dialogues : la liberté dans l’histoire ;

3) Fessard pour comprendre les murs de nos divisions.

À travers les interventions de chercheurs issus de divers horizons académiques, ce colloque vise à réexaminer la pensée de Fessard comme un outil de discernement pour notre époque. Plus qu’une simple relecture historique, ces échanges offriront des clés pour comprendre comment une philosophie ancrée dans la foi peut encore éclairer les grands enjeux de notre temps.

Possibilité de participer au colloque entier ou à une journée.

Avec : Dominique COATANEA, Louis LOURME, Alban MASSIE. Ville: Paris"
27584507,Concert de Chorale – South Dakota Ambassador of Music,"Informations

https://lamadeleineparis.fr/event/south-dakota-antonio-luigi-nurra/",2025-06-27T17:00:00+02:00,Paris,"Titre: Concert de Chorale – South Dakota Ambassador of Music. Description: Informations

https://lamadeleineparis.fr/event/south-dakota-antonio-luigi-nurra/. Ville: Paris"
